,state,index_sa,TimePeriod
5508,WV,126.51,1996Q1
5509,WV,125.3,1996Q2
5510,WV,129.12,1996Q3
5511,WV,125.91,1996Q4
5512,WV,126.83,1997Q1
5513,WV,129.78,1997Q2
5514,WV,128.65,1997Q3
5515,WV,130.39,1997Q4
5516,WV,129.85,1998Q1
5517,WV,132.47,1998Q2
5518,WV,131.63,1998Q3
5519,WV,133.53,1998Q4
5520,WV,134.27,1999Q1
5521,WV,134.14,1999Q2
5522,WV,136.05,1999Q3
5523,WV,136.29,1999Q4
5524,WV,136.11,2000Q1
5525,WV,137.05,2000Q2
5526,WV,137.71,2000Q3
5527,WV,137.36,2000Q4
5528,WV,140.03,2001Q1
5529,WV,137.41,2001Q2
5530,WV,140.43,2001Q3
5531,WV,141.82,2001Q4
5532,WV,144.46,2002Q1
5533,WV,145.2,2002Q2
5534,WV,146.26,2002Q3
5535,WV,149.22,2002Q4
5536,WV,150.49,2003Q1
5537,WV,152.86,2003Q2
5538,WV,153.65,2003Q3
5539,WV,155.51,2003Q4
5540,WV,159.48,2004Q1
5541,WV,161.18,2004Q2
5542,WV,165.68,2004Q3
5543,WV,169.63,2004Q4
5544,WV,170.27,2005Q1
5545,WV,175.14,2005Q2
5546,WV,178.04,2005Q3
5547,WV,180.34,2005Q4
5548,WV,182.46,2006Q1
5549,WV,184.3,2006Q2
5550,WV,185.99,2006Q3
5551,WV,185.51,2006Q4
5552,WV,190.8,2007Q1
5553,WV,189.88,2007Q2
5554,WV,192.71,2007Q3
5555,WV,191.84,2007Q4
5556,WV,190.13,2008Q1
5557,WV,191.74,2008Q2
5558,WV,188.48,2008Q3
5559,WV,189.53,2008Q4
5560,WV,182.99,2009Q1
5561,WV,190.43,2009Q2
5562,WV,185.23,2009Q3
5563,WV,184.6,2009Q4
5564,WV,184.46,2010Q1
5565,WV,187.06,2010Q2
5566,WV,188.04,2010Q3
5567,WV,186.66,2010Q4
5568,WV,184.03,2011Q1
5569,WV,181.69,2011Q2
5570,WV,184.73,2011Q3
5571,WV,184.23,2011Q4
5572,WV,190.8,2012Q1
5573,WV,188.27,2012Q2
5574,WV,187.62,2012Q3
5575,WV,195.14,2012Q4
5576,WV,192.46,2013Q1
5577,WV,192.92,2013Q2
5578,WV,193.87,2013Q3
5579,WV,192.99,2013Q4
5580,WV,203.03,2014Q1
5581,WV,199.84,2014Q2
5582,WV,202.77,2014Q3
5583,WV,199.04,2014Q4
5584,WV,198.15,2015Q1
5585,WV,204.24,2015Q2
5586,WV,203.99,2015Q3
5587,WV,209.74,2015Q4
5588,WV,206.79,2016Q1
5589,WV,208.8,2016Q2
5590,WV,208.01,2016Q3
5591,WV,209.95,2016Q4
5592,WV,209.09,2017Q1
5593,WV,209.62,2017Q2
5594,WV,210.28,2017Q3
5595,WV,210.57,2017Q4
5596,WV,213.32,2018Q1
5597,WV,213.87,2018Q2
5598,WV,217.15,2018Q3
5599,WV,213.93,2018Q4
5600,WY,100.0,1991Q1
5601,WY,102.96,1991Q2
5602,WY,104.28,1991Q3
5603,WY,105.08,1991Q4
5604,WY,106.72,1992Q1
5605,WY,107.87,1992Q2
5606,WY,108.69,1992Q3
5607,WY,112.43,1992Q4
5608,WY,112.63,1993Q1
5609,WY,114.98,1993Q2
5610,WY,118.99,1993Q3
5611,WY,122.67,1993Q4
5612,WY,127.21,1994Q1
5613,WY,128.17,1994Q2
5614,WY,131.72,1994Q3
5615,WY,134.13,1994Q4
5616,WY,136.61,1995Q1
5617,WY,139.52,1995Q2
5618,WY,139.76,1995Q3
5619,WY,143.77,1995Q4
5620,WY,144.54,1996Q1
5621,WY,145.19,1996Q2
5622,WY,145.89,1996Q3
5623,WY,145.34,1996Q4
5624,WY,146.66,1997Q1
5625,WY,149.26,1997Q2
5626,WY,149.46,1997Q3
5627,WY,150.54,1997Q4
5628,WY,152.13,1998Q1
5629,WY,153.13,1998Q2
5630,WY,154.42,1998Q3
5631,WY,154.74,1998Q4
5632,WY,156.12,1999Q1
5633,WY,156.04,1999Q2
5634,WY,159.45,1999Q3
5635,WY,160.76,1999Q4
5636,WY,162.23,2000Q1
5637,WY,164.76,2000Q2
5638,WY,163.76,2000Q3
5639,WY,169.0,2000Q4
5640,WY,168.38,2001Q1
5641,WY,171.14,2001Q2
5642,WY,174.14,2001Q3
5643,WY,179.39,2001Q4
5644,WY,183.62,2002Q1
5645,WY,186.99,2002Q2
5646,WY,188.87,2002Q3
5647,WY,193.09,2002Q4
5648,WY,192.98,2003Q1
5649,WY,200.12,2003Q2
5650,WY,205.47,2003Q3
5651,WY,207.66,2003Q4
5652,WY,214.75,2004Q1
5653,WY,218.92,2004Q2
5654,WY,223.59,2004Q3
5655,WY,228.26,2004Q4
5656,WY,234.9,2005Q1
5657,WY,240.41,2005Q2
5658,WY,249.48,2005Q3
5659,WY,258.01,2005Q4
5660,WY,266.13,2006Q1
5661,WY,271.7,2006Q2
5662,WY,277.01,2006Q3
5663,WY,291.5,2006Q4
5664,WY,294.0,2007Q1
5665,WY,299.87,2007Q2
5666,WY,304.37,2007Q3
5667,WY,302.18,2007Q4
5668,WY,303.49,2008Q1
5669,WY,299.42,2008Q2
5670,WY,299.08,2008Q3
5671,WY,300.89,2008Q4
5672,WY,286.4,2009Q1
5673,WY,290.97,2009Q2
5674,WY,287.58,2009Q3
5675,WY,283.6,2009Q4
5676,WY,280.15,2010Q1
5677,WY,280.96,2010Q2
5678,WY,274.9,2010Q3
5679,WY,277.58,2010Q4
5680,WY,280.35,2011Q1
5681,WY,280.42,2011Q2
5682,WY,281.13,2011Q3
5683,WY,277.88,2011Q4
5684,WY,279.31,2012Q1
5685,WY,285.47,2012Q2
5686,WY,291.69,2012Q3
5687,WY,295.86,2012Q4
5688,WY,285.52,2013Q1
5689,WY,296.13,2013Q2
5690,WY,299.08,2013Q3
5691,WY,301.09,2013Q4
5692,WY,307.1,2014Q1
5693,WY,304.63,2014Q2
5694,WY,307.09,2014Q3
5695,WY,314.57,2014Q4
5696,WY,318.11,2015Q1
5697,WY,313.74,2015Q2
5698,WY,320.35,2015Q3
5699,WY,322.06,2015Q4
5700,WY,320.11,2016Q1
5701,WY,322.83,2016Q2
5702,WY,322.23,2016Q3
5703,WY,321.27,2016Q4
5704,WY,325.58,2017Q1
5705,WY,328.63,2017Q2
5706,WY,330.36,2017Q3
5707,WY,335.83,2017Q4
5708,WY,336.35,2018Q1
5709,WY,340.04,2018Q2
5710,WY,346.81,2018Q3
5711,WY,348.95,2018Q4
